"","gene","logFC","p"
"1477","Rv2970A",0.638577250221965,0.00018753300816124
"2140","Rv2970c",-0.297498156604998,0.00315808393500013
"1848","Rv2971",-0.379153289838223,0.000924661578742287
"1554","Rv2972c",-1.359751304227,0.000279427650843668
"465","Rv2973c",-1.78085389839899,1.19236117883525e-06
"607","Rv2974c",-1.19510014861257,3.18155870132718e-06
"2143","Rv2975a",0.387134327193692,0.00317881960878295
"2467","Rv2975c",0.286819483785151,0.011921374957846
"1920","Rv2977c",0.629819571445043,0.00125038710905873
"1263","Rv2978c",1.50550576205143,7.31158995228372e-05
"318","Rv2981c",-1.07030384995555,5.120330896791e-07
"704","Rv2984",0.995953458699271,5.25759040772923e-06
"1279","Rv2985",1.82642428008654,7.91604792068329e-05
"373","Rv2987c",1.09989612590457,7.21073291493068e-07
"2195","Rv2988c",0.327145256668265,0.00384856782666751
"2705","Rv2990c",-0.264651499764854,0.0303528026280203
"2620","Rv2991",0.306045849006773,0.0205688611783368
"304","Rv2992c",-1.09554779418369,4.6137671986456e-07
"1128","Rv2993c",-0.729259193070587,4.07197997739957e-05
"2198","Rv2994",0.281663317596706,0.00395937096245965
"1772","Rv2995c",-0.353744288939544,0.000667228516305209
"2365","Rv2996c",-0.259974332613016,0.00782676236300458
"2745","Rv3000",-0.580384849006016,0.0344900186929455
"989","Rv3001c",0.668672881655215,2.15970886547927e-05
"2459","Rv3005c",-0.199458713496558,0.0116151486570511
"2329","Rv3006",0.241168924993802,0.00656043041671881
"397","Rv3007c",1.37831645876421,8.15937346662327e-07
"2769","Rv3008",0.316533858292098,0.0418476314620005
"1971","Rv3009c",0.315550483153144,0.00160128458759633
"971","Rv3010c",0.90169918482616,2.02481947154552e-05
"898","Rv3011c",-0.952242783361074,1.53991182115919e-05
"2003","Rv3012c",-1.88650988179954,0.00182783619100035
"1893","Rv3013",-0.908771380207407,0.00112749196835387
"2108","Rv3014c",-0.363201720417972,0.00276289829594004
"799","Rv3016",0.967129613534043,9.36837383959217e-06
"1609","Rv3018c",-2.12252434634369,0.000351375440263065
"2772","Rv3024c",-0.208209484077369,0.043008725759049
"2700","Rv3026c",-0.457685912179703,0.0301151009866514
"579","Rv3027c",-1.87057616410363,2.65014000722765e-06
"701","Rv3028c",-0.706179809656557,5.19215233577827e-06
"1160","Rv3029c",-0.445242348321125,4.65481423206247e-05
"1290","Rv3031",-0.564792935474973,8.80637509490939e-05
"982","Rv3032",-0.87795459058983,2.12879867015364e-05
"631","Rv3033",1.94467712935155,3.63934056442158e-06
"2080","Rv3035",-0.360347852141746,0.00255479573590899
"175","Rv3037c",-1.48404611298784,1.22339797059803e-07
"2079","Rv3038c",-0.418504130894626,0.00255021104859511
"1785","Rv3040c",-0.515446159571472,0.000718679170895451
"1949","Rv3041c",-0.529463637636909,0.00141559375631494
"879","Rv3042c",-0.645813652404542,1.43772194857324e-05
"539","Rv3043c",0.694736466342047,2.22099282860077e-06
"863","Rv3045",0.676422513267782,1.33164378323923e-05
"617","Rv3046c",1.59277502381994,3.32214961174382e-06
"545","Rv3047c",-1.78218801054576,2.33968968201866e-06
"431","Rv3048c",-1.03006143096546,1.00297733278874e-06
"849","Rv3049c",-0.729669041032677,1.27550373127251e-05
"1781","Rv3050c",-0.313690023936907,0.000697244697952951
"2555","Rv3051c",0.192896239855047,0.016243890618679
"2603","Rv3052c",0.227044806333232,0.0193987889417592
"610","Rv3053c",0.930241336261203,3.26895176182707e-06
"2539","Rv3054c",0.711331081700924,0.0153427683748569
"2771","Rv3055",0.262119883215976,0.0429773963585821
"1759","Rv3056",0.512923755068801,0.000644071286899063
"2128","Rv3057c",0.323137711660232,0.00305762824281443
"2277","Rv3058c",0.295650890805254,0.00510789718844186
"128","Rv3059",1.62506167947668,4.37944880300639e-08
"404","Rv3061c",1.04436457415925,8.19158484132915e-07
"1846","Rv3062",-0.470150598844207,0.000924244529404667
"1203","Rv3063",0.599601514460399,5.70319605552375e-05
"829","Rv3064c",1.43029362952026,1.10505370916374e-05
"1801","Rv3065",1.05743372381419,0.000783742605058425
"2095","Rv3066",0.626200575655294,0.00267876260292817
"1679","Rv3067",0.654647520380768,0.000453241736618117
"1364","Rv3068c",0.734040544407616,0.000121116160797435
"2412","Rv3069",0.344620203229216,0.00958320644969341
"2123","Rv3071",-0.59068779799082,0.00296779737569018
"2443","Rv3072c",0.594124186907569,0.0107416733163573
"2567","Rv3074",-0.209834719204411,0.0175669049617405
"2379","Rv3075c",-0.282208730269442,0.00853540638901812
"1777","Rv3077",0.897833733506829,0.000691370634221199
"2798","Rv3079c",0.466771318461686,0.0481971397378274
"243","Rv3080c",1.39578023078063,2.6737934853402e-07
"2259","Rv3082c",0.932430976131321,0.00479331357303776
"267","Rv3083",2.01518267950028,3.27642684698516e-07
"531","Rv3084",2.32632443494133,2.0865623745783e-06
"530","Rv3085",2.24217869374375,2.0865623745783e-06
"92","Rv3086",2.29265697012462,1.54795269123852e-08
"176","Rv3087",2.23700060457478,1.23372917715229e-07
"514","Rv3088",2.18202039632844,1.89691157870353e-06
"443","Rv3089",1.990266020587,1.03503934504714e-06
"1887","Rv3090",0.645307864109777,0.0010786024961925
"148","Rv3092c",-2.24550430104572,6.32478659846366e-08
"10","Rv3093c",-5.0079816165513,3.40569127913388e-10
"20","Rv3094c",-5.00193459029372,8.76089365526299e-10
"145","Rv3095",-2.25946963452443,5.74352759064305e-08
"468","Rv3096",-1.01681461753904,1.20772741645605e-06
"947","Rv3098c",1.34296758329382,1.81017743873148e-05
"1749","Rv3100c",-0.783774808144208,0.000615959876127639
"1155","Rv3101c",-0.953155735059796,4.55953274728655e-05
"1081","Rv3102c",-0.902250196424553,3.20252703923155e-05
"1005","Rv3103c",-1.27801574472245,2.30565498441008e-05
"370","Rv3104c",-1.00591299216211,7.14973160492339e-07
"1624","Rv3105c",-0.391383679588437,0.000360522822300853
"1728","Rv3106",0.449419395966095,0.000535348302716762
"2474","Rv3107c",0.303343144169115,0.0121863495754294
"1694","Rv3109",-1.30938509733851,0.00047960589744676
"2748","Rv3110",-0.807887240758737,0.035792312489768
"2315","Rv3112",1.02147958974379,0.0059345362246602
"844","Rv3121",-0.868783933182665,1.22723706596848e-05
"1062","Rv3122",-0.884800993906005,2.95593714181095e-05
"1102","Rv3123",-1.23033492764753,3.54833515664925e-05
"969","Rv3126c",3.39002225297106,2.00960325582087e-05
"24","Rv3127",5.13856444162319,1.58487019768219e-09
"1956","Rv3128c",2.40780665221845,0.00148607702912518
"2256","Rv3129",2.30660254826324,0.00472811077247771
"96","Rv3130c",5.91494872225477,1.68559586362307e-08
"27","Rv3131",5.47924584424523,1.77849613739525e-09
"22","Rv3132c",2.9200990255695,1.53358209991265e-09
"26","Rv3133c",4.17042348798413,1.75348274292946e-09
"42","Rv3134c",4.81844554030982,4.01168563712472e-09
"507","Rv3135",-1.60692738013883,1.71230092286384e-06
"218","Rv3136",-1.31067986160417,2.05205406371429e-07
"2521","Rv3136A",0.672481578575288,0.0145568689300553
"582","Rv3137",-1.06580870017502,2.73278764217773e-06
"2213","Rv3138",-0.438229091801888,0.00416694090801236
"811","Rv3140",-0.774995636878263,1.02187962885779e-05
"1530","Rv3141",-0.474071457806072,0.000250879771948342
"845","Rv3142c",0.689953227339375,1.23039055641594e-05
"366","Rv3144c",1.00754451587703,6.74890887642106e-07
"2044","Rv3147",-0.366344405841407,0.00226899122392536
"1693","Rv3148",-0.401875678976765,0.00047883992100353
"2191","Rv3150",-0.249346672259252,0.00374581567268084
"2562","Rv3156",-0.215177972392601,0.0170217868970413
"2710","Rv3157",-0.214314230147538,0.0310686104512388
"48","Rv3159c",2.88839573927282,4.82534651429297e-09
"6","Rv3160c",4.73417902783788,2.40243463165847e-10
"15","Rv3161c",5.82910484280401,5.30565735735801e-10
"2805","Rv3162c",0.41663198365984,0.0489240562873392
"2640","Rv3163c",-0.336844101987716,0.0227687252191674
"1450","Rv3165c",1.14280747892344,0.000165707915920175
"705","Rv3166c",1.13860796815982,5.26834068785043e-06
"1058","Rv3168",1.28390945207284,2.95593714181095e-05
"273","Rv3169",1.82012909557968,3.46975545693397e-07
"2056","Rv3170",0.364281916411468,0.00236706467240148
"316","Rv3171c",0.978458026209632,5.0495662406622e-07
"810","Rv3174",2.452957580807,1.02187962885779e-05
"671","Rv3175",1.85079855849018,4.64743974008523e-06
"1185","Rv3176c",1.0597675084945,5.16179537968453e-05
"1926","Rv3177",1.07511002661839,0.00127866530046796
"1545","Rv3179",-0.921543277637158,0.000276413642850491
"1506","Rv3181c",0.877008869542219,0.000211813194236856
"460","Rv3188",2.0897366786788,1.17858317214765e-06
"1122","Rv3189",1.4634673401223,3.91258542867203e-05
"314","Rv3190A",1.10274708154199,5.04270757402414e-07
"2515","Rv3196",1.08436576911438,0.0140429516357739
"676","Rv3196A",1.31097987806493,4.77200477521101e-06
"105","Rv3197",1.5604262323413,2.18040262835916e-08
"1513","Rv3198c",0.502888072478874,0.000223488282669462
"455","Rv3199c",-1.40691941821109,1.13431458163075e-06
"402","Rv3200c",-1.20345492401626,8.17887118393129e-07
"1851","Rv3201c",-0.520959337063532,0.000939268223312527
"2364","Rv3202a",0.511015614045228,0.00781920793690638
"1960","Rv3202c",-0.467420195474301,0.00152195861557575
"2344","Rv3204",0.597972517879842,0.00698241637200972
"2774","Rv3205c",0.171234308683363,0.0437744353617356
"962","Rv3206c",0.744130167095366,1.94639625534632e-05
"1189","Rv3207c",0.830984462564958,5.22673250691337e-05
"1674","Rv3208",-0.447907895678167,0.000444399052511806
"1504","Rv3209",-0.526983314125797,0.000210578095761363
"854","Rv3210c",-0.870770415573872,1.28803099602589e-05
"330","Rv3211",-0.993198993626534,5.57576196524398e-07
"140","Rv3212",-1.30754257873889,4.92828784614208e-08
"2111","Rv3213c",0.292818167725127,0.00280800240406303
"2194","Rv3215",-0.394209638157275,0.00384730899341885
"2205","Rv3217c",0.309165896319823,0.00405377379696945
"2588","Rv3219",-0.248294277343842,0.0188419298740673
"2159","Rv3221A",0.387704945032492,0.00341736801079992
"2330","Rv3221c",-0.376529758418604,0.00657845989717725
"1886","Rv3223c",-0.392240743805613,0.00105984806255723
"1405","Rv3225c",-0.463095038558171,0.000138909474192311
"1445","Rv3226c",0.60725176261864,0.000163069831440527
"2526","Rv3227",0.326968734252238,0.0148918473209207
"2019","Rv3228",0.373967102554367,0.002026814553242
"13","Rv3229c",3.70107001378502,4.27312875019836e-10
"11","Rv3230c",3.12548851339569,4.27312875019836e-10
"2369","Rv3232c",0.308232364240538,0.00795120794978863
"1870","Rv3234c",-0.520953898994079,0.00101313080442705
"1426","Rv3235",1.37584206427257,0.00014974520403247
"461","Rv3237c",1.47722945667983,1.18303075667103e-06
"458","Rv3238c",1.12599737791859,1.14014252147685e-06
"956","Rv3239c",0.701954041112032,1.896300346505e-05
"81","Rv3241c",1.86864924699791,1.34068781950547e-08
"429","Rv3244c",-1.06929200546509,9.82054213021508e-07
"2131","Rv3245c",-0.279086940256027,0.00308341118080214
"1241","Rv3246c",0.73005323769965,6.69609839376244e-05
"83","Rv3247c",-2.60598669002733,1.37189078341424e-08
"210","Rv3248c",-1.50631496411107,1.80986726653985e-07
"135","Rv3249c",-3.23278667159649,4.70934551711554e-08
"272","Rv3250c",-3.72451968098589,3.44711172359196e-07
"164","Rv3251c",-4.42820236477155,8.8356197203484e-08
"64","Rv3252c",-4.27942381946283,7.66336302036139e-09
"1280","Rv3254",0.593069195915481,7.95120550790982e-05
"1735","Rv3255c",-0.366654309032906,0.000554538425615304
"1295","Rv3256c",-0.597477152373818,8.9458479687734e-05
"1819","Rv3257c",-0.302690757018226,0.000852992351589513
"1293","Rv3258c",-0.445771360747043,8.88823143011019e-05
"2644","Rv3259",-0.368631194292036,0.0231230264908499
"2796","Rv3260c",-0.244924299279818,0.0478706715281266
"2066","Rv3262",1.51605313945829,0.00247384940775873
"287","Rv3264c",-0.969517214238151,3.8320053524662e-07
"916","Rv3265c",-0.774336444848246,1.64600903237188e-05
"780","Rv3267",-0.747661950760937,8.50917870329972e-06
"669","Rv3268",-0.985320920844771,4.63710645476543e-06
"137","Rv3269",2.58916804820297,4.81875937430934e-08
"119","Rv3270",2.14515470383036,3.73654796887506e-08
"1927","Rv3271c",-0.337182559334304,0.00129848954283341
"578","Rv3273",0.758494961914469,2.6151987365449e-06
"2082","Rv3274c",-0.278980604778906,0.00255846550610085
"623","Rv3275c",-0.98650510328795,3.47034836754596e-06
"215","Rv3276c",-1.55124501309993,1.91659986357279e-07
"988","Rv3277",-1.09510098147096,2.15619316935821e-05
"2697","Rv3278c",0.488523312010281,0.0298146600271397
"1129","Rv3280",-0.505081611974981,4.08171855049867e-05
"2114","Rv3281",-0.332587303559764,0.00283510561565133
"651","Rv3282",-1.34916719329212,4.18938316265255e-06
"1782","Rv3283",0.439566047978014,0.000698694686163262
"1796","Rv3284",-0.334854495443294,0.000768152552590498
"2144","Rv3286c",0.385979260118799,0.00318425234386141
"1539","Rv3287c",0.533522679812751,0.000270629789379407
"93","Rv3288c",2.23787108571807,1.54795269123852e-08
"658","Rv3289c",2.80840059361954,4.30244214086583e-06
"511","Rv3290c",1.71041321193439,1.82536872851168e-06
"1626","Rv3291c",0.884784003493744,0.000360899062023241
"2789","Rv3293",-0.198737383867449,0.0461320535544503
"753","Rv3296",-0.601593904795571,7.42171893531449e-06
"2235","Rv3297",-0.555918551346381,0.00444715304776773
"2629","Rv3298c",-0.266528776103956,0.021764130752779
"2024","Rv3299c",0.270788039228708,0.00210225908271801
"2431","Rv3300c",0.379353844407812,0.0103045901847338
"2643","Rv3302c",-0.193516318957129,0.0229576764380816
"659","Rv3303c",-0.817805530699297,4.33044464548348e-06
"2558","Rv3306c",-0.199909560129326,0.0165920719097275
"1792","Rv3307",1.57811024245404,0.000751229058378493
"2729","Rv3310",-0.246498851741246,0.0326565148633971
"839","Rv3311",-0.793089298623451,1.19610856774099e-05
"482","Rv3312A",1.5920302881327,1.42640538655861e-06
"1235","Rv3312c",0.720888945926442,6.53093368541844e-05
"1965","Rv3314c",0.475592756523318,0.00153262818499847
"1970","Rv3315c",0.576859109772184,0.00157464745955531
"2077","Rv3318",-0.360567931932387,0.00254390930658357
"209","Rv3320c",-1.5929406495085,1.78373687432868e-07
"1165","Rv3321c",-0.784667493350408,4.80024088827986e-05
"2038","Rv3322c",-0.516834675324562,0.00219936139235123
"2752","Rv3323c",-0.460522867813015,0.0364628408454311
"2413","Rv3324c",-0.862248152238615,0.00958753571102879
"1594","Rv3329",-0.442487900053479,0.000337031726929468
"220","Rv3330",-1.33844093144247,2.11233939237943e-07
"1402","Rv3331",0.444672352338564,0.000136274075460772
"403","Rv3332",0.953229508787478,8.17930026881264e-07
"378","Rv3334",1.72868433317961,7.43026716475958e-07
"1085","Rv3335c",-0.779574647312787,3.2352270282041e-05
"1826","Rv3339c",-0.535784811812507,0.000859498181333684
"2743","Rv3340",-0.28263159516302,0.0342174491849037
"2538","Rv3342",0.335488597036845,0.0152689319019837
"383","Rv3343c",-1.25774291393743,7.53338343057103e-07
"2281","Rv3345c",0.445973137962355,0.00524732737444107
"2276","Rv3346c",0.90479596647186,0.00507078474948715
"957","Rv3350c",-0.881746218608377,1.90451355105665e-05
"2451","Rv3352c",-1.1119294184171,0.0111348051706044
"85","Rv3354",2.83520336846182,1.41126898765081e-08
"2414","Rv3357",0.907357934114734,0.00964633435486423
"1284","Rv3359",1.90211920389391,8.27696220477438e-05
"2126","Rv3360",1.5232113771613,0.00302419920601429
"1786","Rv3361c",-0.594536340961389,0.000721125923202449
"1774","Rv3362c",-0.523212690277219,0.000674633062189303
"2477","Rv3363c",-0.488258251855824,0.012270445165155
"1751","Rv3365c",-0.417539976505681,0.000626392010305949
"2181","Rv3368c",0.475572312636416,0.00356858759662744
"2454","Rv3369",0.267469799652674,0.0114738089906497
"1018","Rv3371",0.997163033610343,2.47280528889224e-05
"1696","Rv3372",-0.422283807885202,0.000480997052458165
"2609","Rv3373",-0.290154211400075,0.0196196928876541
"2534","Rv3374",-0.889405705105255,0.0151638196532827
"454","Rv3375",-1.72143008051343,1.13169426281661e-06
"1351","Rv3376",-0.598549520986277,0.000113250269110761
"2104","Rv3377c",0.316112881416454,0.00274866750403084
"2229","Rv3378c",0.611163624679815,0.00431706120149769
"657","Rv3384c",-1.62919214493958,4.26142874250608e-06
"2250","Rv3385c",0.373330605443232,0.00464679417219514
"1825","Rv3386",-0.862656424669463,0.000856224383288361
"2549","Rv3387",-0.629470936087896,0.0158219890648442
"2032","Rv3389c",-0.30861271439665,0.00215256334315671
"134","Rv3390",1.84873570614285,4.70038124084231e-08
"2396","Rv3392c",-0.35836061748226,0.00928383569075526
"615","Rv3393",-1.31579964897651,3.28717857983618e-06
"2395","Rv3394c",0.733164978327254,0.00926543159523026
"276","Rv3396c",-1.09467163474843,3.4787141113061e-07
"1799","Rv3397c",-0.650419723907442,0.000772607221186959
"2701","Rv3398c",-0.49050085313998,0.0301542004255937
"2471","Rv3399",-0.59090260814683,0.01202735131754
"501","Rv3400",-0.890136663339072,1.55674409920641e-06
"1166","Rv3401",-0.551155378066085,4.82494276521878e-05
"1991","Rv3402c",2.6810995531449,0.00173007870777411
"2574","Rv3404c",-0.369507385924437,0.0178485883793846
"1534","Rv3406",1.16228048158198,0.000253781451532506
"1757","Rv3407",0.438240730552412,0.000641921114653128
"1244","Rv3408",0.580507460475921,6.70205056670957e-05
"1605","Rv3409c",0.447922479658828,0.000342019985633464
"2174","Rv3410c",-0.392002886711451,0.00351205782557901
"618","Rv3411c",0.780769097539263,3.35397929401072e-06
"364","Rv3412",0.886701593206657,6.63302801307401e-07
"1209","Rv3413c",-0.649627332080992,5.90818221466842e-05
"662","Rv3414c",-0.768895067169765,4.39282113773999e-06
"1360","Rv3416",0.685383369000058,0.000117807048398165
"144","Rv3417c",-1.43889953349098,5.40226513565708e-08
"199","Rv3418c",-1.85271478133012,1.67031237946591e-07
"198","Rv3419c",-1.33251783609994,1.66875398846061e-07
"2020","Rv3420c",-0.660039566876437,0.00205058945740936
"837","Rv3421c",-1.33136600896969,1.1925873669311e-05
"549","Rv3422c",-1.39532782050493,2.39610632355104e-06
"691","Rv3423c",-0.680600710864636,5.05668016094708e-06
"1727","Rv3424c",-2.52884986533314,0.00053435497846235
"367","Rv3425",-2.07865466132578,7.04741622024065e-07
"698","Rv3426",-1.31246047395009,5.08953561813005e-06
"815","Rv3427c",-1.78795718243253,1.05203322858203e-05
"2204","Rv3428c",-1.51228114803228,0.00403693091363428
"724","Rv3429",-1.28336755036425,6.33251529210285e-06
"1753","Rv3430a",0.573040415545622,0.000627266644924901
"2147","Rv3430c",0.421470639579351,0.0032629379172168
"1230","Rv3432c",0.595868190633042,6.29258935224421e-05
"2537","Rv3434c",-0.365684683901886,0.0151784748499144
"2625","Rv3435c",-0.258839900798022,0.0210566969067156
"777","Rv3437",1.42396586610162,8.39880626450731e-06
"541","Rv3439c",-1.22470446019254,2.28371605243602e-06
"1578","Rv3440c",-0.663151855945371,0.000313049942910763
"2305","Rv3441c",-0.21049485758236,0.00577982071045617
"1042","Rv3442c",-0.635731583778541,2.79566102217075e-05
"547","Rv3443c",-0.789209657361172,2.36662027169884e-06
"2673","Rv3445c",-0.555616264416175,0.0264720100726257
"1347","Rv3447c",1.60641007319372,0.000110619377372855
"2008","Rv3451",-0.457858978450676,0.00195887630753131
"2626","Rv3452",0.355439681683229,0.021275571549288
"1491","Rv3453",-0.940741615684601,0.000197370248108442
"641","Rv3455c",-0.930555558997079,4.02184340186621e-06
"1439","Rv3457c",-0.434602167779241,0.00015796534779521
"2516","Rv3458c",-0.209379235620218,0.0140986349018712
"1474","Rv3459c",-0.519925895526388,0.000185877584807446
"2741","Rv3460c",-0.196701615701262,0.033902388852155
"1296","Rv3463",-1.2893240015117,8.96302025894441e-05
"1916","Rv3464",-0.315366699941099,0.00122311165250752
"2585","Rv3465",-0.209832577458543,0.0187112194350135
"1768","Rv3466",-0.945378481217602,0.000661028934633824
"1880","Rv3476c",0.707159529749958,0.00103266002163793
"1576","Rv3477",0.488769607268202,0.00031150440137501
"581","Rv3478",0.876992780749532,2.73278764217773e-06
"953","Rv3479",0.61509971101337,1.8546126670181e-05
"1784","Rv3480c",-0.443142942211325,0.00070638114059509
"1688","Rv3481c",-1.05854706777337,0.000469628353308731
"2434","Rv3482c",-0.310787737002244,0.0104246467651609
"2592","Rv3483c",-0.243521613557063,0.0190484706264599
"2162","Rv3486",-0.65794124829975,0.00345044607875817
"1607","Rv3487c",0.482956901662591,0.000350665341692854
"1741","Rv3488",-0.981434444703079,0.000578967511702751
"1634","Rv3489",0.584033917265537,0.000367905157944438
"1270","Rv3490",-0.554155495611168,7.49348489383891e-05
"486","Rv3491",0.986937276465211,1.47517862156113e-06
"2048","Rv3495c",0.31931959799149,0.00230746159641732
"2240","Rv3496c",0.323904180241297,0.00447666694851532
"2740","Rv3497c",0.182854715650301,0.033833520801549
"2663","Rv3500c",0.395980583574328,0.0249673001995231
"246","Rv3502c",1.68606263007147,2.80850833540784e-07
"360","Rv3503c",1.68247102518341,6.58120916178756e-07
"114","Rv3504",2.48158766112754,3.30872081416571e-08
"577","Rv3505",1.0955193242024,2.61467051665685e-06
"2702","Rv3506",-0.455098815994633,0.030194910060293
"900","Rv3507",0.783960721209496,1.54501358940697e-05
"124","Rv3508",2.38779327057448,4.13679438431203e-08
"1549","Rv3509c",-0.420925544177653,0.000276558074188456
"599","Rv3510c",-1.43457237394327,3.05802868908452e-06
"2755","Rv3511",0.268796196946361,0.0373293149992817
"851","Rv3514",1.31947061048657,1.28167818993575e-05
"158","Rv3515c",2.85431259081159,7.95987851497262e-08
"229","Rv3516",2.68752285559764,2.48026637970385e-07
"371","Rv3518c",1.954801146277,7.18356034731348e-07
"294","Rv3519",0.887827578942188,4.14278650763667e-07
"2264","Rv3520c",0.286178982111833,0.00483279045214342
"1632","Rv3521",0.812235495094561,0.000365874167896634
"2180","Rv3522",0.470171618817305,0.00355187072584458
"406","Rv3524",-1.40484455154384,8.26294642638921e-07
"62","Rv3526",2.72486669710654,7.66336302036139e-09
"113","Rv3527",2.45681641142979,3.07473928220831e-08
"1169","Rv3528c",0.883707327042333,4.86621233905196e-05
"344","Rv3529c",2.33090620698257,5.81891419376129e-07
"103","Rv3530c",2.74746490167104,2.04445182130754e-08
"58","Rv3531c",2.69025987607385,7.17826033613269e-09
"881","Rv3532",-1.93144500607288,1.44729595155001e-05
"192","Rv3534c",1.48565487618381,1.62754826672402e-07
"328","Rv3535c",1.30170322010959,5.54179977817591e-07
"925","Rv3536c",0.859751252311025,1.69998479018747e-05
"84","Rv3537",2.39524048593873,1.41126898765081e-08
"203","Rv3538",2.41922025210447,1.70878789484023e-07
"1899","Rv3539",0.685774697749324,0.00114917947903784
"556","Rv3540c",1.09046687193094,2.4371413159553e-06
"970","Rv3541c",1.31808153292493,2.01463843671836e-05
"459","Rv3542c",1.40202394401139,1.14525285600696e-06
"331","Rv3543c",1.38409759683932,5.6215309400523e-07
"256","Rv3544c",1.6972622073879,3.18371165830911e-07
"60","Rv3545c",3.19611395746364,7.66336302036139e-09
"125","Rv3546",2.71777545359298,4.14120523608519e-08
"376","Rv3547",1.58997028993552,7.29417255228342e-07
"2561","Rv3549c",0.298889818879167,0.0169978244723901
"2583","Rv3550",-0.398377427927588,0.0186029398073736
"2762","Rv3551",-0.372260002966541,0.0387782275215877
"594","Rv3554",-1.53489442865125,2.96552168688704e-06
"1862","Rv3557c",-0.462260055794134,0.000981313533715299
"1823","Rv3560c",-0.707429983128648,0.000854917787499355
"1272","Rv3561",-0.818043539182662,7.59711663584937e-05
"2433","Rv3565",0.432888068761304,0.0103603122164501
"1446","Rv3566A",2.4040961608547,0.000163236715228941
"1025","Rv3566c",1.6067628543514,2.50309477559965e-05
"950","Rv3567c",0.957294085120782,1.83046018013176e-05
"142","Rv3568c",1.90591012553529,5.22160444877704e-08
"74","Rv3569c",1.88971408061108,1.11137297532639e-08
"45","Rv3570c",2.42828600953966,4.61244203739087e-09
"266","Rv3571",1.64668941541962,3.27642684698516e-07
"154","Rv3572",2.01297695889929,7.12974073260235e-08
"322","Rv3573c",1.44160305985276,5.20124193142365e-07
"91","Rv3574",2.45473917082832,1.54795269123852e-08
"1233","Rv3575c",-1.13740639696707,6.46062622640706e-05
"2359","Rv3576",-0.30885052531672,0.00761333313950227
"708","Rv3577",-0.954182404026124,5.4292271973864e-06
"474","Rv3578",-1.72747984332244,1.30694485913427e-06
"976","Rv3579c",-0.836439306111608,2.0505126684001e-05
"299","Rv3580c",-1.05013324763443,4.20167387573556e-07
"1663","Rv3582c",0.381935549298472,0.000433847677319262
"430","Rv3583c",1.39562175102996,9.87166445868634e-07
"1524","Rv3584",0.580399177646918,0.000230243961039254
"1520","Rv3585",-0.600675753828892,0.000226829808582608
"2142","Rv3587c",-0.300196342296447,0.00317757710250673
"506","Rv3588c",2.06424721135729,1.71230092286384e-06
"1082","Rv3589",-0.874932341361905,3.22331902937684e-05
"2441","Rv3591c",-0.547672705813073,0.0107263354334257
"933","Rv3593",-0.79028421753991,1.72528777633006e-05
"1646","Rv3594",-0.712359690939742,0.000384830741135633
"2124","Rv3595c",0.330349953896238,0.00298756507385038
"1669","Rv3596c",0.366114341473448,0.000439336556779905
"1811","Rv3597c",-0.456285433337978,0.000830650613945881
"1683","Rv3598c",-0.577386942399982,0.00045815209958061
"2139","Rv3600c",-0.425316883793132,0.00314726974018568
"1579","Rv3601c",-0.706151668783525,0.000314273691539495
"597","Rv3602c",-1.31214812316815,3.05508439194204e-06
"955","Rv3603c",-0.894945221244654,1.89027726119051e-05
"795","Rv3604c",-0.695571478774272,9.31723527840281e-06
"1582","Rv3605c",-0.643608602798276,0.000322239626306361
"1314","Rv3606c",-0.884792725352028,9.73491022746776e-05
"1548","Rv3607c",-0.732634178606437,0.000276413642850491
"385","Rv3608c",-1.16222213183061,7.59641172382858e-07
"1631","Rv3609c",-0.483472747868219,0.000365657832690618
"1473","Rv3610c",0.634549714457176,0.000182313199883733
"1070","Rv3612c",1.05097362104647,3.02336805179222e-05
"98","Rv3613c",2.46916358257814,1.71121738846622e-08
"4","Rv3614c",3.99202034945458,1.11263873671092e-10
"8","Rv3615c",4.1942325557081,2.68168500745269e-10
"35","Rv3616c",3.44395640391216,2.41351498377473e-09
"334","Rv3617",1.76740602278753,5.64913524383009e-07
"117","Rv3618",2.59335836251697,3.73654796887506e-08
"2444","Rv3619c",0.707127410162444,0.0107462157877591
"2351","Rv3620c",0.711190969702052,0.00718005705474333
"772","Rv3623",0.857045170763265,8.17946536977214e-06
"1767","Rv3624c",0.420260272375521,0.000655377878997497
"407","Rv3625c",-1.31824291413282,8.28312112561483e-07
"1590","Rv3626c",-0.518303962624111,0.000334192984414686
"2669","Rv3628",-0.341636336019393,0.0258426073323176
"1861","Rv3629c",-0.389036127767182,0.000979487170861475
"861","Rv3630",-0.789048323306413,1.32861573529276e-05
"1401","Rv3631",-0.769714450501697,0.000136274075460772
"2410","Rv3632",0.425740304952519,0.00954647786567235
"108","Rv3633",1.90726418651527,2.44997324885371e-08
"1763","Rv3634c",-0.517110795448931,0.000652572653720457
"869","Rv3635",-0.970921673066822,1.34816285920327e-05
"1770","Rv3636",0.572211130286968,0.000663018052009478
"2116","Rv3640c",-1.23930034619742,0.00286664154031841
"1112","Rv3641c",-0.997223551564495,3.78645027088269e-05
"2605","Rv3642c",0.600683329631362,0.0194567208642244
"504","Rv3646c",-0.722327281392408,1.63561225330203e-06
"2050","Rv3647c",0.371158487624261,0.00232041951142277
"942","Rv3648c",0.761078645312573,1.7971593780802e-05
"2028","Rv3650",0.670188454456222,0.0021222932355942
