"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"PA0084","PA0084",2.53105686378072,11.7671295620357,1.76737376089692,7.35531264436717,7.48923893241712,6.04462306276972,8.55973379141307,2.51511072864335,6.20989759126575,2.81100964241214,-0.256434272110289,0,0.508891104043232,1.25848265685368,1.79633066496897
"PA0085","PA0085",4.04265297260239,12.8718396265287,2.08586453311871,8.68050901869331,8.89185886497661,6.87142186075328,10.3536303097661,3.48220844901285,6.21035712279683,2.04191144741513,-0.198547068458951,0,0.737973591329083,1.34789094178963,2.02541315225482
"PA0086","PA0086",1.47483036189858,10.2661595469846,1.75349535285021,6.04987454318038,6.05544950964774,4.66579926613993,7.38412276331222,2.71832349717229,6.19706258498789,2.37739952558874,0.0725467254591441,0,0.520599180150575,1.23289617269963,1.80803874107631
"PA0087","PA0087",0.926061392405318,9.39698042660027,1.72646116193664,5.51150065158747,5.57966482382989,4.30958618256706,6.80077524521316,2.4911890626461,6.18766585613352,2.57232158717091,-0.172637505370195,0,0.47459452674782,1.25186663518882,1.76203408767355
"PA0088","PA0088",0,8.70295310348853,1.7836263687048,4.86587554851871,4.92165339596785,3.53872096128506,6.22582242256827,2.68710146128321,6.16572782344369,2.38526716172571,-0.233503453842031,0.00194931773879142,0.498529347518177,1.28509702118662,1.78596890844391
"PA0089","PA0089",0,8.82155748416079,1.85563789970313,5.0874801602217,5.29182406034269,3.72832724284054,6.48594875081566,2.75762150797512,6.16474792248285,2.43692876618717,-0.335787699118278,0.00584795321637427,0.582701147193873,1.27293675250926,1.87014070811961
"PA0090","PA0090",1.91375693198609,9.70458282606513,1.50410190716202,5.72463970903303,5.80672515546628,4.52644697298294,6.8378250388419,2.31137806585896,6.2045868900193,2.40871872661622,-0.0616782867760549,0,0.261853862181502,1.24224804498052,1.54929342310724
"PA0091","PA0091",1.69239762477096,8.98119374357187,1.54378327731652,5.38998896505332,5.64256355696529,4.03956816384405,6.68342936773696,2.64386120389292,6.19736033180128,2.10411796018779,-0.154757351465348,0,0.285981513870519,1.257801763446,1.57342107479625
"PA0092","PA0092",1.40556340234158,9.48889795419417,1.22410519109033,6.1991473446221,6.23768950241868,5.43726999744641,7.11276361612441,1.675493618678,6.21959232237815,3.54371791169267,-0.46482639091382,0,-0.00471456369993084,1.22881975479026,1.2827249972258
"PA0093","PA0093",2.31447693789063,8.40060980786931,1.16032440251033,5.45006003828083,5.5552615917639,4.56105196478042,6.21249321122793,1.65144124644751,6.21722614349703,2.48327732942948,0.0155348675157245,0,-0.0945554109212106,1.25487981343155,1.19288415000452
"PA0094","PA0094",3.39603219717595,9.75605610410164,1.15643002190854,6.43175783371237,6.5030527311317,5.62257612149994,7.24226717215149,1.61969105065154,6.22368342400095,2.74930875010058,-0.203821612904795,0,-0.0707751086920267,1.22720513060057,1.21666445223371
"PA0095","PA0095",3.73359142679417,8.52759252130022,0.746717013812698,6.57715093713408,6.54012967272006,6.0887290610114,7.04624143745505,0.957512376443657,6.23373716374233,3.51140208432588,-0.215784757725488,0,-0.481890896610552,1.22860791042325,0.805548664315182
"PA0096","PA0096",0,7.92721112934282,1.33294022380522,4.32571491295595,4.47879007443808,3.4829675489424,5.27809470450381,1.79512715556141,6.18349178612022,3.81434054249968,-0.536583149490156,0.01364522417154,0.0212080625526618,1.31173216125256,1.3086476234784
"PA0097","PA0097",0.850007382942212,7.88821445583976,1.23255412732692,4.18247056507964,4.26544928415352,3.24153562612804,5.01140130056257,1.76986567443453,6.19459946303879,2.95057390524933,-0.0462502680889377,0,-0.0836975611245143,1.31625168845144,1.20374199980122
"PA0098","PA0098",0,7.22977160067286,1.20029034390497,3.92575121906739,4.00523340289904,3.26307352087701,4.71045334399163,1.44737982311462,6.18171044035374,4.46592536216005,-0.707025895776978,0.0175438596491228,-0.118059100854216,1.31834944475919,1.16938046007152
"PA0099","PA0099",0,9.05723778222872,1.62723915712302,5.3206223837883,5.4097891913036,4.34175595335969,6.30624750281557,1.96449154945588,6.18068625709624,4.52696211163805,-0.679146116973278,0.0214424951267057,0.366064075252723,1.2611750818703,1.65350363617846
"PA0100","PA0100",0,9.45131836883496,1.51901457805075,6.26712105542429,6.51646344670054,5.63573991954371,7.19511201971523,1.55937210017153,6.19696011690675,9.33245191776018,-2.00311669938564,0.0194931773879142,0.291417066605978,1.22759751144477,1.57885662753171
"PA0101","PA0101",2.07390100986499,8.08812912059874,1.08788267705179,5.03436457293563,5.1473574152659,4.30746316098057,5.82677413534345,1.51931097436287,6.21591080520479,2.79887911193184,-0.277730616626715,0,-0.187915987888174,1.27579866493997,1.09952357303756
"PA0102","PA0102",5.434340532366,11.9460167400862,0.89810206246714,7.75984809455521,7.63755389848103,7.25004545729755,8.09728883408218,0.847243376784637,6.23376422484625,5.63839868533817,0.953249637123902,0,-0.388815299964566,1.28691736243171,0.898624260961169
"PA0103","PA0103",0.376019725181389,9.61255244261161,1.30251781895128,3.81970184841626,3.83717330662661,3.01816679889877,4.41949350318068,1.40132670428191,6.18142874699433,5.35955224824315,0.675427355260944,0,-0.0154516114170009,1.31796943036828,1.27198794950873
